chromatin	encode	GRCh38	UBERON_0000995	uterus	21663829	140901
chromatin	encode	GRCh38	UBERON_0000996	vagina	33271716	208192
chromatin	encode	GRCh38	UBERON_0001114	right_lobe_of_liver	39102321	246401
chromatin	encode	GRCh38	UBERON_0001150	body_of_pancreas	134148725	796369
chromatin	encode	GRCh38	UBERON_0001157	transverse_colon	63943799	360113
chromatin	encode	GRCh38	UBERON_0001211	Peyer's_patch	167740763	1014085
chromatin	encode	GRCh38	UBERON_0001224	renal_pelvis	44117815	216844
chromatin	encode	GRCh38	UBERON_0001255	urinary_bladder	13477161	87194
chromatin	encode	GRCh38	UBERON_0001264	pancreas	17813352	108597
chromatin	encode	GRCh38	UBERON_0001323	tibial_nerve	117660566	677039
chromatin	encode	GRCh38	UBERON_0001383	muscle_of_leg	87250547	463725
chromatin	encode	GRCh38	UBERON_0001496	ascending_aorta	46292738	292922
chromatin	encode	GRCh38	UBERON_0001499	muscle_of_arm	53587224	235143
chromatin	encode	GRCh38	UBERON_0001621	coronary_artery	32011194	202840
chromatin	encode	GRCh38	UBERON_0001723	tongue	72088114	426540
chromatin	encode	GRCh38	UBERON_0001774	muscle_of_trunk	64302859	394907
chromatin	encode	GRCh38	UBERON_0001870	frontal_cortex	53910276	281607
chromatin	encode	GRCh38	UBERON_0001874	putamen	23055122	151327
chromatin	encode	GRCh38	UBERON_0001875	globus_pallidus	30576465	186917
chromatin	encode	GRCh38	UBERON_0001954	Ammon's_horn	35071566	231700
chromatin	encode	GRCh38	UBERON_0001987	placenta	109718569	570083
chromatin	encode	GRCh38	UBERON_0002021	occipital_lobe	41464167	268441
chromatin	encode	GRCh38	UBERON_0002037	cerebellum	38736207	228933
chromatin	encode	GRCh38	UBERON_0002046	thyroid_gland	112940861	637957
chromatin	encode	GRCh38	UBERON_0002048	lung	115123223	569953
chromatin	encode	GRCh38	UBERON_0002079	left_cardiac_atrium	21048312	138965
chromatin	encode	GRCh38	UBERON_0002080	heart_right_ventricle	42800188	254994
chromatin	encode	GRCh38	UBERON_0002084	heart_left_ventricle	96992283	565888
chromatin	encode	GRCh38	UBERON_0002106	spleen	68601649	434679
chromatin	encode	GRCh38	UBERON_0002107	liver	17921023	115552
chromatin	encode	GRCh38	UBERON_0002108	small_intestine	77756178	408974
chromatin	encode	GRCh38	UBERON_0002113	kidney	131125917	645512
chromatin	encode	GRCh38	UBERON_0002129	cerebellar_cortex	42880715	256145
chromatin	encode	GRCh38	UBERON_0002167	right_lung	56396703	257356
chromatin	encode	GRCh38	UBERON_0002168	left_lung	58797129	278168
chromatin	encode	GRCh38	UBERON_0002240	spinal_cord	112385297	633191
chromatin	encode	GRCh38	UBERON_0002324	muscle_of_back	94078028	475722
chromatin	encode	GRCh38	UBERON_0002331	umbilical_cord	64584477	392786
chromatin	encode	GRCh38	UBERON_0002367	prostate_gland	37108602	232232
chromatin	encode	GRCh38	UBERON_0002369	adrenal_gland	117850846	651071
chromatin	encode	GRCh38	UBERON_0002370	thymus	46074592	242854
chromatin	encode	GRCh38	UBERON_0003124	chorion	23058190	146283
chromatin	encode	GRCh38	UBERON_0003662	forelimb_muscle	11932933	78667
